Utc Time,Frame #,hand ID,# hands in Frame,hand:,X pos,Y pos,Z pos,X_velocity,Y_velocity,Z_velocity,Pitch,Roll,yaw,Grab Strength,Pinch Strenght,arm pos x,arm pos y,arm pos z,elbow pos x,elbow pos y,elbow pos z,Sync Mode
1526545261,662602,129,1,Right hand,142.57424926757812,192.0743408203125,11.333725929260254,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,85.78249146691178,-25.727760497980512,-88.07586411129705,0.18846844136714935,1.0,-0.969008207321167,0.15690787136554718,0.19079576432704926,431.426025390625,129.37124633789062,-41.28306198120117,2
1526545261,662603,129,1,Right hand,143.83018493652344,197.63771057128906,9.83706283569336,139.67356872558594,618.702392578125,-166.44378662109375,86.76721351142533,-23.11201487383869,-88.6742023499528,0.3762724697589874,0.7281283140182495,-0.9633257985115051,0.19602926075458527,0.1832374483346939,432.09417724609375,127.5372543334961,-41.452552795410156,2
1526545261,662604,129,1,Right hand,144.67196655273438,203.1651611328125,8.118284225463867,92.4521713256836,607.0781860351562,-188.7731170654297,87.29785091423764,-22.73881845587482,-88.90309565209009,0.37324094772338867,0.6107178926467896,-0.9555803537368774,0.2304902970790863,0.1836855560541153,431.1220703125,124.97575378417969,-43.497840881347656,2
1526545261,662605,129,1,Right hand,144.8679656982422,208.5450439453125,6.372012138366699,21.79002571105957,598.0968627929688,-194.1380615234375,86.7625416619785,-22.31579068469216,-88.7187078631041,0.3633185029029846,0.5463512539863586,-0.9451122283935547,0.26531168818473816,0.19071605801582336,428.9955139160156,122.41183471679688,-46.798004150390625,2
1526545261,662606,129,1,Right hand,144.65582275390625,213.39852905273438,4.566850185394287,-23.545183181762695,538.6781616210938,-200.35092163085938,86.48483299727332,-22.35217851792015,-88.60998491062674,0.38531234860420227,0.5201972126960754,-0.9379178285598755,0.28728994727134705,0.19435693323612213,427.0453796386719,121.92442321777344,-49.39540481567383,2
1526545261,662607,129,1,Right hand,143.83619689941406,217.67010498046875,2.766326427459717,-90.02008056640625,469.1448059082031,-197.75108337402344,86.45471186268196,-22.356432018275427,-88.5978544945192,0.4150421619415283,0.4923990070819855,-0.933941662311554,0.29805174469947815,0.197276771068573,425.259765625,123.57857513427734,-51.90071487426758,2
1526545261,662608,129,1,Right hand,142.72840881347656,221.41258239746094,0.9694787263870239,-123.01966094970703,415.6009826660156,-199.5388946533203,86.39341091416554,-22.239120102816514,-88.58466539907795,0.4251752495765686,0.49238887429237366,-0.9311573505401611,0.3048934042453766,0.19996486604213715,423.486328125,125.68012237548828,-54.33778762817383,2
1526545261,662609,129,1,Right hand,141.72634887695312,225.2149658203125,-0.8935757279396057,-110.93270874023438,420.9428405761719,-206.2498016357422,85.72855346240658,-22.315430392209237,-88.3321328119473,0.45056113600730896,0.4970742464065552,-0.927878737449646,0.3118165135383606,0.20447871088981628,421.7089538574219,127.76632690429688,-57.06663131713867,2
1526545261,662610,129,1,Right hand,141.32379150390625,229.21897888183594,-2.6349079608917236,-44.86335754394531,446.2290344238281,-194.06353759765625,85.37063105515244,-22.23328882874455,-88.20886838655724,0.4745771288871765,0.5063698887825012,-0.9224899411201477,0.3241504430770874,0.20961573719978333,420.0420227050781,128.8402099609375,-59.94559097290039,2
1526545261,662611,129,1,Right hand,141.1199951171875,233.40048217773438,-4.326609134674072,-22.32674217224121,458.09710693359375,-185.33096313476562,84.46161482828302,-22.36699490595015,-87.86656662211726,0.49720481038093567,0.51959228515625,-0.9138060212135315,0.34371984004974365,0.21636827290058136,417.7712097167969,128.25665283203125,-62.970577239990234,2
1526545261,662612,129,1,Right hand,140.88406372070312,237.0443572998047,-6.013789653778076,-26.061368942260742,402.504150390625,-186.3670196533203,83.44403274328897,-22.789915101652127,-87.45255470074426,0.5250605344772339,0.517691969871521,-0.9044334888458252,0.36340686678886414,0.22346262633800507,415.2232971191406,126.89114379882812,-66.01311492919922,2
1526545261,662613,129,1,Right hand,140.6798553466797,240.81884765625,-7.548576831817627,-22.805456161499023,421.5433349609375,-171.4080047607422,82.6480219975565,-22.907392649200347,-87.1517395058072,0.5431788563728333,0.5215438008308411,-0.8922340869903564,0.3887193500995636,0.22981637716293335,412.09906005859375,124.5179672241211,-68.8260498046875,2
1526545261,662614,129,1,Right hand,139.8643798828125,243.3422088623047,-8.894698143005371,-89.41656494140625,276.68408203125,-147.6009979248047,81.59815360797893,-22.705784245568452,-86.82127445933702,0.5485434532165527,0.54390549659729,-0.8803470730781555,0.41239964962005615,0.234340637922287,408.5556640625,121.56690216064453,-70.95713806152344,2
1526545261,662615,129,1,Right hand,137.49061584472656,250.8173828125,-12.521971702575684,-87.53448486328125,275.65325927734375,-133.7589111328125,81.83074887268958,-25.88540297341183,-86.4416866917827,0.6467498540878296,0.6294958591461182,-0.8572985529899597,0.46130627393722534,0.22855132818222046,399.3763427734375,114.24913787841797,-72.8497085571289,2
1526545261,662616,129,2,Right hand,137.66387939453125,253.89117431640625,-13.524969100952148,19.203786849975586,340.7008056640625,-111.17232513427734,81.35538819147541,-27.0022686893401,-86.06899058518138,0.6828011274337769,0.7173876166343689,-0.8473577499389648,0.48148417472839355,0.22395947575569153,396.7752990722656,111.5839614868164,-72.41678619384766,2
1526545261,662616,130,2,Left hand,-227.47398376464844,190.10731506347656,161.4009552001953,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,80.37342554341876,78.8935489292453,56.248862434063085,0.0,0.09964720904827118,0.783182680606842,0.2143292874097824,-0.5836846828460693,-436.20318603515625,81.00288391113281,307.20709228515625,2
1526545261,662617,129,2,Right hand,137.8201446533203,256.45538330078125,-14.702423095703125,17.3519287109375,284.7220153808594,-130.74111938476562,80.8785795101403,-27.394073957914884,-85.8068957331011,0.7003142237663269,0.7403088212013245,-0.8368683457374573,0.5025351643562317,0.2170480489730835,394.28814697265625,108.78596496582031,-71.67060852050781,2
1526545261,662617,130,2,Left hand,-223.11497497558594,199.08746337890625,155.41285705566406,484.01153564453125,997.1290893554688,-664.899658203125,77.15650202944062,75.34060059474768,54.94624289129888,0.0,0.2390444576740265,0.7912644147872925,0.225921168923378,-0.5682079195976257,-437.5284729003906,88.92394256591797,300.23211669921875,2
1526545261,662618,129,2,Right hand,137.98817443847656,258.66607666015625,-15.695905685424805,18.43143653869629,242.50633239746094,-108.9822769165039,80.46851543815364,-27.503249410430044,-85.61486496234465,0.7125991582870483,0.7154220938682556,-0.8262345790863037,0.5224604606628418,0.21064536273479462,391.88018798828125,106.13057708740234,-70.9261474609375,2
1526545261,662618,130,2,Left hand,-219.72967529296875,206.7252655029297,149.5293426513672,371.3583679199219,837.846435546875,-645.4064331054688,75.35221874666149,76.18022209883975,51.32848289101048,0.0,0.2559754550457001,0.8154208064079285,0.2380686104297638,-0.5276477932929993,-439.81072998046875,93.77421569824219,285.9918212890625,2
1526545261,662619,129,2,Right hand,137.79769897460938,260.79345703125,-16.735794067382812,-21.16098976135254,236.35057067871094,-115.53031921386719,80.22088692690431,-29.64516602329695,-85.10781220301169,0.7426003813743591,0.6656641364097595,-0.8210867047309875,0.5334318280220032,0.2031431943178177,389.6193542480469,103.91714477539062,-69.73709869384766,2
1526545261,662619,130,2,Left hand,-215.9589080810547,213.48362731933594,143.43907165527344,418.92791748046875,750.8460083007812,-676.6213989257812,74.0914955847552,77.61501946396493,47.14351323957203,0.0,0.24491292238235474,0.8225244283676147,0.28447017073631287,-0.49247363209724426,-436.6432800292969,89.06010437011719,272.4604187011719,2
1526545261,662620,129,2,Right hand,137.72071838378906,262.539794921875,-17.779277801513672,-8.548345565795898,193.90682983398438,-115.86536407470703,79.9910169077043,-31.728862102999074,-84.59134061270333,0.7717782855033875,0.6020481586456299,-0.8159472346305847,0.5443052053451538,0.1948382407426834,387.4432067871094,101.41715240478516,-68.36176300048828,2
1526545261,662620,130,2,Left hand,-212.5342559814453,220.04981994628906,137.9439239501953,380.2629089355469,729.0897827148438,-610.1643676757812,73.45760621105455,78.55648591995987,43.9307527259416,0.0,0.21672333776950836,0.8098571300506592,0.3479360342025757,-0.4723048806190491,-429.0356750488281,79.98873138427734,262.6439514160156,2
1526545261,662621,129,2,Right hand,137.76324462890625,263.69012451171875,-18.745864868164062,4.662958145141602,126.132568359375,-105.98538208007812,79.30648168071684,-32.569364701504355,-84.08861136316546,0.7885589599609375,0.5303512215614319,-0.8078758120536804,0.5588353872299194,0.18718884885311127,385.26715087890625,98.5344009399414,-67.03695678710938,2
1526545261,662621,130,2,Left hand,-208.94517517089844,226.97366333007812,132.51438903808594,393.53961181640625,759.1932983398438,-595.343994140625,72.67615742880253,78.90449772261263,41.79449150977348,0.0,0.18941612541675568,0.7864939570426941,0.4185153841972351,-0.45417189598083496,-419.234375,69.82154083251953,253.44775390625,2
1526545261,662622,129,2,Right hand,137.9232177734375,264.990966796875,-19.654722213745117,17.772207260131836,144.5073699951172,-100.9617691040039,78.62317588779433,-32.767771453925434,-83.70558118022927,0.7939149737358093,0.478689581155777,-0.798593282699585,0.5740659832954407,0.18082326650619507,383.1942138671875,96.13172912597656,-66.0556640625,2
1526545261,662622,130,2,Left hand,-204.8953857421875,232.61593627929688,127.45201110839844,449.8759460449219,626.7803344726562,-562.3613891601562,73.3632198258124,79.51473415094142,40.03781806115967,0.0,0.15324515104293823,0.7699437141418457,0.4586958587169647,-0.4436042904853821,-409.9939270019531,65.23253631591797,245.29190063476562,2
1526545261,662623,129,2,Right hand,139.06785583496094,267.0382995605469,-20.631927490234375,127.23884582519531,227.58071899414062,-108.62670135498047,77.67301460088447,-32.531638151183415,-83.28737552265693,0.7890578508377075,0.44847753643989563,-0.7870758771896362,0.591141402721405,0.17624805867671967,381.79345703125,94.4177474975586,-65.53179931640625,2
1526545261,662623,130,2,Left hand,-201.2460174560547,236.87249755859375,123.286376953125,405.6656799316406,473.16107177734375,-463.0548095703125,73.47839730713076,79.34858979744149,39.58444375914041,0.0,0.12958990037441254,0.7572962641716003,0.48551660776138306,-0.43677911162376404,-403.08746337890625,62.93537902832031,239.38665771484375,2
1526545261,662624,129,2,Right hand,140.1932373046875,268.59918212890625,-21.674518585205078,123.30230712890625,171.02029418945312,-114.2314453125,76.57893439629333,-32.81895006197374,-82.66923656536619,0.7948369383811951,0.42677685618400574,-0.7794004678726196,0.6022952198982239,0.17255546152591705,381.1005554199219,93.29374694824219,-65.13702392578125,2
1526545261,662624,130,2,Left hand,-197.71177673339844,240.29476928710938,119.30683135986328,387.2302551269531,374.96240234375,-436.01837158203125,73.5825986743248,78.91281006292957,39.694160504153615,0.0,0.13088664412498474,0.7472425103187561,0.5035324692726135,-0.43368613719940186,-397.2082214355469,62.02882766723633,234.59024047851562,2
1526545261,662625,129,2,Right hand,141.27883911132812,269.7104797363281,-22.831602096557617,120.66119384765625,123.51753234863281,-128.6077880859375,75.19597816757368,-33.67054147272597,-81.73519452508572,0.8018426895141602,0.38942837715148926,-0.7734282612800598,0.6109848022460938,0.16883806884288788,380.57568359375,91.95796203613281,-64.6016616821289,2
