Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
272.0583,9052,right,1,84.13217,227.6616,101.3504,-69.18766,-80.91648,-28.15618,1.687044,-1.395165,-2.458518,93.39975,160.2194,83.90928,203.273,-55.78482,23.1337,0,1.796325,0.6471981
272.0771,9053,right,1,83.30089,226.9216,100.9546,-77.989,-69.42665,-37.12667,1.683923,-1.387617,-2.40642,92.94919,159.4847,83.68674,203.5703,-55.95908,22.28135,0,1.756678,0.6646171
272.0943,9055,right,1,81.95629,224.8048,99.78952,-65.75385,-103.5158,-56.97679,1.689072,-1.384962,-2.448429,91.32575,157.4528,82.1385,204.0713,-56.24985,18.55178,0,1.698949,0.6396263
272.124,9059,right,1,79.74045,223.7543,98.6302,-42.44598,26.13404,-11.39808,1.70888,-1.33283,-2.365005,91.86021,157.2694,79.61552,219.5941,-45.99591,10.39923,0,1.769086,0.6681604
272.1407,9060,right,1,79.51481,223.9187,98.36727,-19.76515,14.40039,-23.03134,1.707489,-1.306924,-2.276739,93.13833,157.6954,79.48235,225.8035,-42.43193,10.39811,0,1.759806,0.6658792
272.1615,9061,right,1,79.16499,224.5773,98.20481,-33.76601,63.56709,-15.68179,1.702353,-1.296113,-2.21505,93.78038,158.4695,79.6937,230.3329,-39.50724,12.00126,0,1.777788,0.6952007
272.1915,9064,right,1,77.99198,230.4094,98.70248,-29.51443,185.2133,16.24851,1.677243,-1.286551,-2.041677,94.93011,164.3578,81.98466,236.531,-32.56289,22.02561,0.06440839,1.87607,0.7464033
272.2088,9065,right,1,77.93121,232.4829,99.04209,-5.139742,175.3655,28.72281,1.67118,-1.289357,-2.008852,95.22373,166.395,82.66557,234.1817,-32.39323,22.68588,0.3195951,1.941476,0.7029432
272.2246,9067,right,1,78.93563,236.3679,100.3329,44.31612,78.77885,28.27933,1.659092,-1.280783,-1.923764,97.96166,170.484,84.76311,234.5593,-30.66168,27.27266,0.4611379,1.878119,0.8427961
272.2421,9068,right,1,79.49564,236.8119,100.366,38.86261,30.80801,2.295806,1.658564,-1.264627,-1.898932,99.53188,171.1565,85.05806,236.4879,-31.11455,32.58783,0.3986418,1.71745,0.8595429
