Time,Frame.ID,Hand.Type,X..hands,Position.X,Position.Y,Position.Z,Velocity.X,Velocity.Y,Velocity.Z,Pitch,Roll,Yaw,Wrist.Pos.X,Wrist.Pos.Y,Wrist.Pos.Z,Elbow.pos.X,Elbow.Pos.Y,Elbow.Pos.Z,Grab.Strenth,Grab.Angle,Pinch.Strength
0,1,left,2,-66.09663,183.3169,-26.74624,-125.8124,195.1713,-152.0914,2.563468,0.7525509,2.187689,-116.6993,162.7774,-63.15388,-262.9439,-13.94406,-120.6135,0,0.5542464,0
0,1,right,2,93.3028,180.1952,27.39923,-158.7731,-355.4219,141.0046,-0.07734593,-0.09118574,-0.2798075,121.5493,182.3578,86.75875,255.6858,64.03492,240.7178,0,0,0
0.0160000000000764,2,left,2,-68.89433,186.1382,-30.38733,-160.9729,162.3315,-209.499,2.519041,0.8176112,2.193286,-119.0053,163.4976,-66.21304,-260.4399,-18.51434,-119.0094,0,0.4160306,0
0.0170000000000528,2,right,2,90.41601,174.7265,29.62693,-167.0013,-316.3635,128.8728,-0.1615621,-0.07581116,-0.3236101,121.0661,181.3332,87.28323,260.3354,65.50965,238.5619,0,0.07971492,0
0.0330000000001291,3,left,2,-72.83956,189.646,-34.48752,-228.7222,203.362,-237.7058,2.463085,0.9187081,2.214106,-121.9136,163.9167,-69.65614,-261.5474,-22.63982,-109.8883,0,0.2842202,0
0.0320000000001528,3,right,2,87.76658,169.8873,32.45791,-153.6881,-280.7151,164.2198,-0.2410285,-0.04556375,-0.3660553,120.5095,180.5133,88.13446,263.9508,65.46069,236.066,0,0.2866067,0
0.0500000000001819,4,left,2,-77.63635,191.2671,-36.51728,-272.6841,92.15089,-115.3862,2.425526,1.041717,2.238723,-125.4166,162.9544,-71.56792,-255.6361,-29.79276,-114.1234,0,0.2336542,0
0.0500000000001819,4,right,2,84.10835,164.5718,33.43358,-210.7035,-306.1564,56.19538,-0.3472397,-0.007764027,-0.4178852,118.9481,180.2727,86.30666,264.3363,66.80938,233.5636,0,0.3848475,0
0.0670000000000073,5,left,2,-81.25533,194.032,-35.64646,-208.1546,159.0316,50.08707,2.354421,1.130992,2.232498,-127.6523,162.3115,-69.81353,-236.0955,-38.96858,-130.1953,0,0.2284986,0
0.0660000000000309,5,right,2,79.86152,158.2774,34.14881,-243.7764,-361.3087,41.05578,-0.4488879,0.005005539,-0.4795185,116.9615,178.292,83.74775,263.8816,68.96205,232.6024,0,0.3653853,0
0.0830000000000837,6,left,2,-79.24134,196.8776,-31.94104,116.99,165.3005,215.2439,2.317691,1.134819,2.24088,-123.8522,163.0947,-66.60103,-215.8376,-41.09048,-142.5396,0,0.2490846,0
0.0820000000001073,6,right,2,76.51125,154.7607,36.3958,-192.6103,-202.1794,129.1819,-0.5250978,0.01539847,-0.5259797,115.1648,177.8324,83.30691,265.8325,73.47025,231.9813,0,0.3355272,0
0.100000000000136,7,left,2,-77.75648,200.6565,-27.99273,85.25845,216.9777,226.7056,2.295871,1.209151,2.287334,-119.9567,164.448,-63.39879,-207.2826,-40.90321,-141.6586,0,0.2636953,0
0.0990000000001601,7,right,2,72.82173,151.7497,38.91524,-212.7752,-173.6446,145.2962,-0.6015517,0.007271163,-0.5784173,113.1451,177.5087,82.8855,268.5219,79.07199,230.7522,0,0.3326706,0
0.115999999999985,8,left,2,-77.76728,203.4355,-26.25209,-0.6261682,161.1459,100.936,2.23969,1.323158,2.322339,-117.457,163.3305,-60.54636,-200.1362,-45.99334,-133.1219,0,0.1559455,0
0.115999999999985,8,right,2,68.61385,149.6183,41.4529,-244.2605,-123.7265,147.3074,-0.6663408,0.01239697,-0.6353351,110.5195,177.251,82.63423,267.1316,82.15359,231.3804,0,0.3568262,0
0.133000000000038,9,left,2,-78.80917,205.8883,-24.71976,-59.98232,141.2104,88.2173,2.22105,1.416788,2.362487,-116.3678,163.4931,-58.62541,-190.3272,-51.45711,-123.7864,0,0.2107823,0
0.132000000000062,9,right,2,65.71925,148.7199,45.50735,-165.4719,-51.35482,231.7758,-0.6966797,-0.03495976,-0.6812726,109.0898,176.392,85.11288,263.0271,81.00622,236.444,0,0.3950417,0
0.150000000000091,10,left,2,-80.61846,207.8455,-23.43378,-104.1439,112.6583,74.02154,2.230519,1.462842,2.39799,-116.7316,164.7564,-57.84807,-181.3562,-54.90888,-116.9274,0,0.2870319,0
0.149000000000115,10,right,2,64.08942,150.8065,49.98389,-93.88481,120.1944,257.8649,-0.6846545,-0.07579083,-0.738432,109.8498,176.4584,88.41043,260.3799,81.43504,243.354,0,0.4949861,0
0.166000000000167,11,left,2,-81.69921,206.7631,-21.56177,-62.53246,-62.62957,108.3152,2.263362,1.490602,2.449026,-116.5296,164.003,-57.54553,-181.1093,-57.19785,-110.6418,0,0.3993329,0
