Time,Frame.ID,Hand.Type,X..hands,Position.X,Position.Y,Position.Z,Velocity.X,Velocity.Y,Velocity.Z,Pitch,Roll,Yaw,Wrist.Pos.X,Wrist.Pos.Y,Wrist.Pos.Z,Elbow.pos.X,Elbow.Pos.Y,Elbow.Pos.Z,Grab.Strenth,Grab.Angle,Pinch.Strength
0,1,right,2,18.86755,239.652,160.6277,-113.0605,-408.1076,-83.88154,-0.05300082,-0.1497669,0.2959549,8.788897,239.21,226.2812,6.349765,94.45158,416.6032,0.007773984,0.7915562,0
0,1,left,2,-66.09663,183.3169,-26.74624,-125.8124,195.1713,-152.0914,2.563468,0.7525509,2.187689,-116.6993,162.7774,-63.15388,-262.9439,-13.94406,-120.6135,0,0.5542464,0
0.0170000000000528,2,right,2,16.13106,234.0795,160.1264,-157.5235,-320.7757,-28.85208,-0.1514469,-0.1730502,0.2522008,8.733214,239.4702,225.7589,5.764127,102.5504,421.7883,0.0563815,0.8114128,0
0.0160000000000764,2,left,2,-68.89433,186.1382,-30.38733,-160.9729,162.3315,-209.499,2.519041,0.8176112,2.193286,-119.0053,163.4976,-66.21304,-260.4399,-18.51434,-119.0094,0,0.4160306,0
0.0339999999998781,3,right,2,12.59595,229.4558,161.0842,-203.9524,-266.7569,55.25728,-0.2238882,-0.1617411,0.2044015,7.960113,239.3484,226.2774,2.661481,108.0635,426.0762,0.05184469,0.7966055,0
0.0330000000001291,3,left,2,-72.83956,189.646,-34.48752,-228.7222,203.362,-237.7058,2.463085,0.9187081,2.214106,-121.9136,163.9167,-69.65614,-261.5474,-22.63982,-109.8883,0,0.2842202,0
0.0509999999999309,4,right,2,7.927849,225.4673,162.6469,-267.989,-228.9738,89.70944,-0.2782989,-0.1274621,0.1501241,6.297452,238.7543,227.162,-1.286585,109.0744,427.933,0,0.7441023,0
0.0500000000001819,4,left,2,-77.63635,191.2671,-36.51728,-272.6841,92.15089,-115.3862,2.425526,1.041717,2.238723,-125.4166,162.9544,-71.56792,-255.6361,-29.79276,-114.1234,0,0.2336542,0
0.0679999999999836,5,right,2,7.927849,225.4673,162.6469,-267.989,-228.9738,89.70944,-0.2782989,-0.1274621,0.1501241,6.297452,238.7543,227.162,-1.286585,109.0744,427.933,0,0.7441023,0
0.0670000000000073,5,left,2,-81.25533,194.032,-35.64646,-208.1546,159.0316,50.08707,2.354421,1.130992,2.232498,-127.6523,162.3115,-69.81353,-236.0955,-38.96858,-130.1953,0,0.2284986,0
0.0850000000000364,6,right,2,2.785684,222.6691,164.0591,-295.6797,-160.8979,81.2033,-0.3087382,-0.09365182,0.08363249,4.83395,237.9426,227.9784,-3.067398,110.2706,430.02,0,0.7018411,0
