Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
1754.44,71034,right,1,-32.48738,89.31628,-71.1046,-149.6163,-73.33032,37.37497,0.7428919,-1.200896,-0.3750271,-0.2863716,55.21476,-29.87589,176.3709,202.5571,22.83335,0,0.7410142,0
1754.456,71036,right,1,-34.36895,90.34164,-68.20043,-109.1528,59.48269,168.4746,0.7296082,-1.247916,-0.3518116,-3.01019,56.22794,-26.54965,176.3728,202.5417,19.38315,0,0.942386,0
1754.473,71038,right,1,-35.36388,91.01591,-66.08402,-57.57667,39.01998,122.4773,0.708088,-1.298847,-0.3176977,-5.286754,57.19663,-23.49856,176.1397,202.8007,16.24676,0,0.5891939,0
1754.49,71040,right,1,-37.86015,92.62539,-64.3938,-144.3602,93.07681,97.74622,0.6853999,-1.202834,-0.3400557,-5.952822,60.53412,-21.35733,176.5819,205.7935,14.37185,0,0.8033011,0.09057418
1754.506,71042,right,1,-39.53127,94.98172,-65.30656,-96.27319,135.749,-52.58487,0.7019337,-0.8713992,-0.478026,-0.6962671,66.05904,-24.38561,181.0489,211.9586,12.73354,0,0.6533543,0
1754.523,71044,right,1,-39.68364,96.56794,-67.63353,-8.819251,91.80558,-134.6779,0.7286637,-0.8982028,-0.4615272,-1.82625,66.17615,-27.13258,179.2494,212.9386,9.856437,0,0.3991916,0
1754.539,71046,right,1,-35.61361,102.8243,-70.43209,233.0793,358.2845,-160.2656,0.7589819,-0.8142746,-0.4142029,0.5038042,71.30677,-29.232,181.8255,217.6663,8.146478,0,0.5857728,0
1754.556,71048,right,1,-29.17664,115.3129,-71.82803,369.6434,717.158,-80.16227,0.7805757,-0.8879192,-0.2962951,2.206452,80.91428,-29.5388,187.8143,221.3124,9.626044,0,0.7877082,0
1754.573,71050,right,1,-24.26434,127.4548,-73.57934,285.317,705.229,-101.7194,0.8200998,-0.9638,-0.1820999,2.30078,89.29185,-31.21404,195.976,213.3147,21.73924,0,0.9359396,0
1754.59,71052,right,1,-23.88059,142.6644,-75.16273,22.08398,875.2701,-91.11985,0.7516489,-0.7933175,-0.1349237,1.677158,107.4781,-29.18414,202.5803,222.0335,17.83497,0,0.9738222,0
1754.606,71054,right,1,-22.94469,153.4736,-79.4624,54.04794,624.2336,-248.3064,0.6591356,-0.7882428,-0.02451471,-1.851683,121.1868,-29.21255,205.7435,223.698,16.52028,0,0.9950088,0.1646786
1754.623,71054,right,1,-22.94469,153.4736,-79.4624,54.04794,624.2336,-248.3064,0.6591356,-0.7882428,-0.02451471,-1.851683,121.1868,-29.21255,205.7435,223.698,16.52028,0,0.9950088,0.1646786
1754.64,71056,right,1,-25.0873,160.5085,-87.21225,-123.3368,404.9542,-446.1115,0.5129301,-0.7422366,-0.0337073,-3.787075,134.9552,-32.71721,209.0083,225.6355,14.09102,0.0643799,1.462871,0.4432727
1754.657,71058,right,1,-31.53975,165.6628,-94.07096,-372.9525,297.9211,-396.4346,0.2274249,-0.254045,-0.2337451,-0.3660661,158.6389,-37.10202,218.3582,232.18,12.3671,0.3892875,2.093885,0.8912962
1754.673,71060,right,1,-32.58538,169.1732,-96.38842,-60.3784,202.7045,-133.8177,0.0297398,0.09031931,-0.2119129,-4.350283,176.0833,-37.54572,204.3849,265.1471,27.2082,0.2574267,1.401566,0.8262621
1754.689,71062,right,1,-31.71548,170.0962,-96.57507,50.02916,53.08198,-10.73464,-0.1372903,0.3447817,-0.1949771,-6.970493,189.3568,-38.7706,181.6519,314.8959,27.23954,0.3230439,1.174826,0.4654844
1754.706,71064,right,1,-31.30198,172.9005,-96.01134,23.94316,162.3756,32.6419,-0.2651931,0.5299379,-0.1784514,-8.905599,199.6611,-40.24674,181.8053,321.699,26.3257,0.2672072,1.207471,0.3800281
1754.723,71066,right,1,-30.86912,175.7386,-93.88903,24.78705,162.525,121.5322,-0.3713272,0.7348527,-0.1711918,-10.4789,208.5835,-40.81964,183.0059,329.0084,20.47698,0.04318935,0.8170883,0.04595644
