Time,Frame.ID,Hand.Type,X..hands,Position.X,Position.Y,Position.Z,Velocity.X,Velocity.Y,Velocity.Z,Pitch,Roll,Yaw,Wrist.Pos.X,Wrist.Pos.Y,Wrist.Pos.Z,Elbow.pos.X,Elbow.Pos.Y,Elbow.Pos.Z,Grab.Strenth,Grab.Angle,Pinch.Strength
0,1,right,2,18.86755,239.652,160.6277,-113.0605,-408.1076,-83.88154,-0.05300082,-0.1497669,0.2959549,8.788897,239.21,226.2812,6.349765,94.45158,416.6032,0.007773984,0.7915562,0
0,1,right,2,93.3028,180.1952,27.39923,-158.7731,-355.4219,141.0046,-0.07734593,-0.09118574,-0.2798075,121.5493,182.3578,86.75875,255.6858,64.03492,240.7178,0,0,0
0.0170000000000528,2,right,2,16.13106,234.0795,160.1264,-157.5235,-320.7757,-28.85208,-0.1514469,-0.1730502,0.2522008,8.733214,239.4702,225.7589,5.764127,102.5504,421.7883,0.0563815,0.8114128,0
0.0170000000000528,2,right,2,90.41601,174.7265,29.62693,-167.0013,-316.3635,128.8728,-0.1615621,-0.07581116,-0.3236101,121.0661,181.3332,87.28323,260.3354,65.50965,238.5619,0,0.07971492,0
0.0339999999998781,3,right,2,12.59595,229.4558,161.0842,-203.9524,-266.7569,55.25728,-0.2238882,-0.1617411,0.2044015,7.960113,239.3484,226.2774,2.661481,108.0635,426.0762,0.05184469,0.7966055,0
0.0320000000001528,3,right,2,87.76658,169.8873,32.45791,-153.6881,-280.7151,164.2198,-0.2410285,-0.04556375,-0.3660553,120.5095,180.5133,88.13446,263.9508,65.46069,236.066,0,0.2866067,0
0.0509999999999309,4,right,2,7.927849,225.4673,162.6469,-267.989,-228.9738,89.70944,-0.2782989,-0.1274621,0.1501241,6.297452,238.7543,227.162,-1.286585,109.0744,427.933,0,0.7441023,0
0.0500000000001819,4,right,2,84.10835,164.5718,33.43358,-210.7035,-306.1564,56.19538,-0.3472397,-0.007764027,-0.4178852,118.9481,180.2727,86.30666,264.3363,66.80938,233.5636,0,0.3848475,0
0.0679999999999836,5,right,2,7.927849,225.4673,162.6469,-267.989,-228.9738,89.70944,-0.2782989,-0.1274621,0.1501241,6.297452,238.7543,227.162,-1.286585,109.0744,427.933,0,0.7441023,0
0.0660000000000309,5,right,2,79.86152,158.2774,34.14881,-243.7764,-361.3087,41.05578,-0.4488879,0.005005539,-0.4795185,116.9615,178.292,83.74775,263.8816,68.96205,232.6024,0,0.3653853,0
0.0850000000000364,6,right,2,2.785684,222.6691,164.0591,-295.6797,-160.8979,81.2033,-0.3087382,-0.09365182,0.08363249,4.83395,237.9426,227.9784,-3.067398,110.2706,430.02,0,0.7018411,0
0.0820000000001073,6,right,2,76.51125,154.7607,36.3958,-192.6103,-202.1794,129.1819,-0.5250978,0.01539847,-0.5259797,115.1648,177.8324,83.30691,265.8325,73.47025,231.9813,0,0.3355272,0
0.0999999999999091,7,right,2,-1.939292,220.8001,165.458,-273.4994,-108.1842,80.97573,-0.3233602,-0.05619746,0.02247302,3.441858,237.1909,228.8394,-3.791939,112.9057,433.0066,0,0.664319,0
0.0990000000001601,7,right,2,72.82173,151.7497,38.91524,-212.7752,-173.6446,145.2962,-0.6015517,0.007271163,-0.5784173,113.1451,177.5087,82.8855,268.5219,79.07199,230.7522,0,0.3326706,0
0.116999999999962,8,right,2,-6.253982,219.6407,166.1936,-245.8232,-66.0559,41.90597,-0.3221225,-0.03622791,-0.04054945,2.664954,236.0712,229.1603,-1.845956,114.4409,434.9979,0,0.637988,0
0.115999999999985,8,right,2,68.61385,149.6183,41.4529,-244.2605,-123.7265,147.3074,-0.6663408,0.01239697,-0.6353351,110.5195,177.251,82.63423,267.1316,82.15359,231.3804,0,0.3568262,0
0.134000000000015,9,right,2,-10.3157,219.2897,166.9927,-238.1403,-20.58044,46.85691,-0.3007605,-0.008837557,-0.09782321,1.966941,234.4165,229.702,3.901541,109.4548,433.575,0,0.6392282,0
0.132000000000062,9,right,2,65.71925,148.7199,45.50735,-165.4719,-51.35482,231.7758,-0.6966797,-0.03495976,-0.6812726,109.0898,176.392,85.11288,263.0271,81.00622,236.444,0,0.3950417,0
0.150000000000091,10,right,2,-14.04742,219.5059,166.2574,-215.3824,12.47998,-42.44173,-0.2894746,-0.02911676,-0.1654639,2.36267,233.6566,228.2932,12.07993,109.1283,432.2091,0,0.6090023,0
0.149000000000115,10,right,2,64.08942,150.8065,49.98389,-93.88481,120.1944,257.8649,-0.6846545,-0.07579083,-0.738432,109.8498,176.4584,88.41043,260.3799,81.43504,243.354,0,0.4949861,0
