Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
320.2235,13675,right,2,60.40229,189.8134,59.97029,-22.97536,-87.74703,-13.64671,1.414703,-1.628624,-0.2948828,69.27523,121.1426,59.75125,225.0207,-67.72585,21.29797,0,0,0
320.2235,13675,left,2,-72.68259,206.9812,115.4347,20.21238,-32.88345,-7.490569,1.494682,1.443371,1.055008,-89.07944,139.2364,113.7695,-212.9412,-73.63275,141.1844,0,0.08168463,0
320.2411,13676,right,2,59.85438,187.7777,59.64233,-28.00765,-104.0565,-16.76443,1.409058,-1.630047,-0.3067894,68.92368,119.1337,59.86748,225.1512,-69.79759,23.74944,0,0,0
320.2411,13676,left,2,-72.35025,206.3289,115.2355,16.98822,-33.34211,-10.18374,1.496619,1.444888,1.061213,-88.66194,138.5706,113.4186,-212.9974,-74.11469,140.1063,0,0.0793549,0
320.2726,13678,right,2,58.84401,183.0095,58.69769,-28.00183,-126.8021,-30.02045,1.390026,-1.62981,-0.3634449,69.0423,114.5669,60.0752,229.6059,-70.67751,23.87548,0,0,0
320.2726,13678,left,2,-71.88359,205.8972,115.2513,8.115502,-6.504608,3.861854,1.499467,1.441695,1.085745,-88.3289,138.1626,113.2232,-211.4045,-75.42822,138.4808,0,0.06731338,0
320.2896,13679,right,2,58.52282,181.4679,58.08829,-17.5007,-83.99631,-33.20441,1.377685,-1.629262,-0.3946257,69.5032,113.1849,60.08695,232.9707,-68.89935,20.96831,0,0,0
320.2896,13679,left,2,-71.86808,205.6943,115.2692,0.8450054,-11.05768,0.9716193,1.497386,1.442692,1.072177,-88.2371,137.9336,113.3176,-210.9757,-75.94162,137.7963,0,0.06543958,0
320.3076,13679,right,2,58.52282,181.4679,58.08829,-17.5007,-83.99631,-33.20441,1.377685,-1.629262,-0.3946257,69.5032,113.1849,60.08695,232.9707,-68.89935,20.96831,0,0,0
320.3076,13679,left,2,-71.86808,205.6943,115.2692,0.8450054,-11.05768,0.9716193,1.497386,1.442692,1.072177,-88.2371,137.9336,113.3176,-210.9757,-75.94162,137.7963,0,0.06543958,0
320.3401,13682,right,2,56.59658,178.6309,55.60696,-46.48965,-81.16122,-50.12587,1.333999,-1.632667,-0.4571227,70.00983,110.9801,59.99313,242.3825,-61.38777,15.45591,0,0,0
320.3401,13682,left,2,-71.8394,205.4652,115.2484,3.009373,-7.450808,-2.393961,1.493994,1.44202,1.056519,-88.21649,137.6894,113.4494,-209.9791,-76.85323,136.9424,0,0.06270212,0
320.3558,13683,right,2,55.71925,177.6908,54.2627,-50.50277,-54.11406,-77.38067,1.321117,-1.633312,-0.4703904,69.84316,110.2553,59.33801,244.4267,-59.41576,13.08964,0,0,0
320.3558,13683,left,2,-71.7199,205.4924,115.2719,6.87885,1.566262,1.355639,1.492461,1.439274,1.056465,-88.26969,137.7449,113.5092,-209.9702,-76.99363,135.485,0,0.06728116,0
320.3746,13684,right,2,54.5474,176.7037,52.45554,-65.121,-54.85452,-100.4259,1.313666,-1.633882,-0.4735823,69.05013,109.4002,57.944,245.2872,-58.38703,11.09821,0,0,0
320.3746,13684,left,2,-71.70543,205.3937,115.316,0.8039472,-5.486891,2.448299,1.491108,1.438232,1.053135,-88.32449,137.6539,113.5594,-210.166,-77.16782,133.8781,0,0.07625861,0
320.3908,13684,right,2,54.5474,176.7037,52.45554,-65.121,-54.85452,-100.4259,1.313666,-1.633882,-0.4735823,69.05013,109.4002,57.944,245.2872,-58.38703,11.09821,0,0,0
320.3908,13684,left,2,-71.70543,205.3937,115.316,0.8039472,-5.486891,2.448299,1.491108,1.438232,1.053135,-88.32449,137.6539,113.5594,-210.166,-77.16782,133.8781,0,0.07625861,0
320.4081,13686,right,2,53.12765,176.8262,49.92221,-36.98491,21.67195,-69.3613,1.291384,-1.641095,-0.4689889,68.32639,109.8276,56.81235,247.09,-55.80568,11.9151,0,0,0
320.4081,13686,left,2,-71.67654,205.3431,115.3024,1.711669,1.765184,-1.921656,1.488584,1.435562,1.048128,-88.47144,137.6302,113.6147,-210.375,-77.34335,131.8492,0,0.08520588,0
320.4395,13688,right,2,51.02984,176.6293,47.04143,-89.50734,-24.80378,-101.1395,1.273513,-1.644985,-0.4786764,66.98874,109.9373,55.06384,247.4011,-54.4357,12.17453,0,0,0
320.4395,13688,left,2,-71.73447,205.7119,115.264,-2.25686,11.46358,-2.916542,1.485654,1.432766,1.040919,-88.72428,138.0368,113.7654,-210.7658,-76.85658,132.022,0,0.09133066,0
320.4561,13689,right,2,49.62366,175.8727,45.17392,-85.59613,-46.0579,-113.6789,1.26753,-1.647075,-0.4737053,65.71936,109.2766,53.646,247.2234,-54.47668,13.05397,0,0,0
320.4561,13689,left,2,-71.88534,205.7114,115.2593,-9.183749,-0.03243656,-0.2850592,1.48409,1.432092,1.03534,-88.93745,138.0505,113.8686,-211.3327,-76.60941,132.5003,0,0.09883136,0
320.4747,13690,right,2,48.85384,175.3631,42.86715,-51.49346,-34.08711,-154.2991,1.271665,-1.652093,-0.4705392,64.63555,108.6799,51.26716,245.7922,-56.29864,14.2409,0,0,0
320.4747,13690,left,2,-71.95126,205.767,115.2408,-4.409451,3.721536,-1.241851,1.483755,1.431473,1.034357,-89.06696,138.1212,113.8942,-211.8257,-76.31367,132.7241,0,0.1047524,0
320.5078,13692,right,2,47.58512,177.2045,40.09698,-38.17653,112.2636,-63.37983,1.251665,-1.658899,-0.4606124,63.72397,110.7652,49.87813,244.6256,-55.55018,17.93493,0,0,0
320.5078,13692,left,2,-72.10831,205.926,115.2113,-6.32351,7.673674,-1.046722,1.481518,1.430314,1.025811,-89.34924,138.3067,114.0014,-212.9753,-75.6573,132.5109,0,0.1125893,0
320.5238,13693,right,2,46.91254,178.7215,38.78085,-45.50929,102.6456,-89.05415,1.237361,-1.664056,-0.449059,63.26804,112.4756,49.45584,244.8558,-53.35683,18.9263,0,0,0
320.5238,13693,left,2,-72.27085,206.0055,115.2323,-10.99741,5.380704,1.423146,1.480242,1.430764,1.018047,-89.5204,138.3873,114.09,-213.7728,-75.24078,132.283,0,0.1187414,0
320.5431,13694,right,2,46.27689,180.0971,37.16557,-40.44626,87.52909,-102.7796,1.22461,-1.667094,-0.4494672,63.0689,114.1075,48.66567,246.2098,-50.38764,20.25191,0,0,0
320.5431,13694,left,2,-72.4369,206.278,115.1686,-10.56573,17.3393,-4.05265,1.478801,1.433379,1.002571,-89.57574,138.6342,114.1242,-214.5843,-74.54295,132.4263,0,0.1251727,0
320.5574,13695,right,2,45.45458,181.268,35.44062,-58.22092,82.89933,-122.1287,1.214543,-1.673722,-0.4436845,62.41752,115.466,47.65114,246.9582,-47.92035,22.03402,0,0,0
320.5574,13695,left,2,-72.5853,206.3824,115.085,-10.50688,7.391097,-5.919386,1.477573,1.435238,0.9904869,-89.64546,138.7211,114.1302,-215.1859,-74.11864,132.7156,0,0.1316215,0
320.5771,13696,right,2,44.76907,181.6684,33.73044,-42.34919,24.73754,-105.6513,1.205561,-1.677398,-0.4408978,61.95559,116.0555,46.58155,247.7486,-46.33084,23.81662,0,0,0
320.5771,13696,left,2,-72.61598,206.5389,114.8942,-1.895783,9.667549,-11.78877,1.476555,1.436214,0.9812588,-89.63945,138.8693,114.041,-215.4002,-73.78318,133.2695,0,0.1355991,0
320.6073,13699,right,2,43.58348,183.7949,29.73298,-36.22413,102.9193,-93.26918,1.184777,-1.691061,-0.4309437,60.9608,118.5054,44.00651,246.29,-45.05294,26.44656,0,0,0
320.6073,13699,left,2,-72.86327,206.8962,114.2658,-15.10489,-5.868871,-25.94815,1.468493,1.439889,0.931088,-89.77567,139.2092,114.023,-217.1675,-72.17633,136.2509,0,0.1712018,0
320.6428,13701,right,2,41.96282,187.1364,26.85399,-60.70479,121.441,-97.7647,1.157023,-1.698674,-0.4155834,59.81069,122.3532,42.69368,246.6372,-39.44534,24.70354,0,0,0
320.6428,13701,left,2,-73.07076,206.6114,113.6888,-4.081908,-13.29754,-24.27779,1.463143,1.440205,0.9036533,-89.9964,138.9322,113.896,-217.5234,-72.08395,138.7084,0,0.1925925,0
320.6564,13702,right,2,41.50125,188.5286,25.63055,-36.13081,108.9784,-95.76798,1.148044,-1.705281,-0.4126295,59.49173,123.9272,41.98358,247.0018,-37.06652,23.8844,0,0,0
320.6564,13702,left,2,-72.93134,206.5064,113.2438,10.91384,-8.216105,-34.82925,1.458777,1.435163,0.9007939,-90.13523,138.8872,113.7485,-216.9133,-72.50823,139.1624,0,0.1809144,0
